,EDAD,GENERO,RESIDENCIA,NV_ESTUDIO,ESTUDIO_PREV,TRACK_DH,AVG_DH,MINUTES_DH,EXPERIENCIA,DIAS_EMP
3094,,MASCULINO,MEXICO,,ENGINEERING,PROGRAMACION,3.8,4626.1,7.3,84.0
3095,,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,MARKETING,2.7,,7.7,86.0
3096,34.0,MASCULINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,PROGRAMACION,2.9,3582.1,17.3,89.0
3097,32.0,,,,ENGINEERING,MARKETING,3.6,,13.1,84.0
3098,33.0,,,,COMMERCIAL,EJECUTIVO,3.3,4454.6,15.5,95.0
3099,25.0,FEMENINO,ARGENTINA,UNIVERSITARY,,EJECUTIVO,,4519.7,2.7,92.0
3100,42.0,,ARGENTINA,,DEVELOPMENT,PROGRAMACION,,4497.5,26.7,95.0
3101,43.0,FEMENINO,BRAZIL,UNIVERSITARY,,DATA,3.2,4379.9,29.1,105.0
3102,41.0,MASCULINO,BRAZIL,POST_GRADUATE,ENGINEERING,MARKETING,3.7,4666.6,27.0,90.0
3103,49.0,MASCULINO,ARGENTINA,UNIVERSITARY,BUSINESS,DATA,3.3,,30.8,94.0
3104,31.0,MASCULINO,BRAZIL,UNIVERSITARY,DEVELOPMENT,PROGRAMACION,3.0,3915.1,11.8,85.0
3105,32.0,FEMENINO,ARGENTINA,,ENGINEERING,DATA,,,12.9,97.0
3106,41.0,MASCULINO,ARGENTINA,,,MARKETING,3.3,4480.1,25.4,88.0
3107,27.0,FEMENINO,BRAZIL,UNIVERSITARY,DEVELOPMENT,,3.1,4136.6,5.8,97.0
3108,42.0,MASCULINO,MEXICO,,,PROGRAMACION,3.7,4549.0,27.2,89.0
3109,,MASCULINO,ARGENTINA,POST_GRADUATE,,PROGRAMACION,,4563.0,23.6,90.0
3110,41.0,MASCULINO,,POST_GRADUATE,COMMERCIAL,,4.3,,26.9,91.0
3111,38.0,FEMENINO,ARGENTINA,,COMMERCIAL,DATA,3.6,4560.6,22.2,100.0
3112,,MASCULINO,,POST_GRADUATE,,EJECUTIVO,2.8,3313.1,15.1,86.0
3113,33.0,MASCULINO,,UNIVERSITARY,,PROGRAMACION,3.9,4706.4,14.4,86.0
3114,41.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,,3.5,,27.1,92.0
3115,29.0,,BRAZIL,TERTIARY,DEVELOPMENT,PROGRAMACION,4.1,4878.0,8.2,99.0
3116,42.0,MASCULINO,ARGENTINA,UNIVERSITARY,,DATA,3.9,4775.2,27.5,92.0
3117,36.0,,ARGENTINA,UNIVERSITARY,COMMERCIAL,DATA,3.6,4717.0,19.7,98.0
3118,30.0,,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.0,3840.4,10.1,84.0
3119,30.0,,ARGENTINA,TERTIARY,ENGINEERING,MARKETING,3.8,4710.6,10.3,86.0
3120,33.0,MASCULINO,ARGENTINA,POST_GRADUATE,DEVELOPMENT,DATA,3.7,4569.1,15.0,85.0
3121,43.0,,ARGENTINA,POST_GRADUATE,ENGINEERING,DATA,3.6,,27.0,101.0
3122,37.0,MASCULINO,BRAZIL,TERTIARY,COMMERCIAL,DATA,4.0,4762.7,20.2,89.0
3123,,FEMENINO,BRAZIL,UNIVERSITARY,DEVELOPMENT,PROGRAMACION,3.7,4688.8,16.4,98.0
3124,38.0,FEMENINO,,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.6,4623.6,21.7,99.0
3125,26.0,MASCULINO,,POST_GRADUATE,MARKETING,PROGRAMACION,3.2,4268.1,3.5,88.0
3126,30.0,MASCULINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,,,4614.3,11.6,84.0
3127,29.0,MASCULINO,ARGENTINA,UNIVERSITARY,,DATA,3.2,4367.1,9.3,84.0
3128,42.0,FEMENINO,MEXICO,,,DATA,3.4,4475.7,27.5,100.0
3129,41.0,FEMENINO,,TERTIARY,,DATA,3.3,4367.5,25.6,103.0
3130,,FEMENINO,BRAZIL,TERTIARY,,DATA,,4299.7,6.2,96.0
3131,26.0,FEMENINO,ARGENTINA,TERTIARY,,EJECUTIVO,3.9,4663.6,5.2,95.0
3132,29.0,MASCULINO,,POST_GRADUATE,COMMERCIAL,DATA,2.7,2835.6,8.8,84.0
3133,28.0,,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.3,4406.6,6.4,86.0
3134,38.0,MASCULINO,,TERTIARY,ENGINEERING,PROGRAMACION,3.3,4405.7,,92.0
3135,38.0,MASCULINO,BRAZIL,UNIVERSITARY,DEVELOPMENT,DATA,4.0,4667.2,22.9,89.0
3136,,FEMENINO,BRAZIL,UNIVERSITARY,DEVELOPMENT,,3.1,,13.9,98.0
3137,33.0,MASCULINO,ARGENTINA,TERTIARY,DEVELOPMENT,DATA,,4589.3,14.1,89.0
3138,23.0,FEMENINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.1,4116.7,0.1,97.0
3139,36.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,2.8,,18.2,86.0
3140,32.0,MASCULINO,ARGENTINA,,DEVELOPMENT,DATA,3.5,4548.2,13.6,88.0
3141,,,MEXICO,UNIVERSITARY,,PROGRAMACION,4.0,4707.8,,95.0
3142,34.0,MASCULINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,PROGRAMACION,3.4,4515.2,16.0,88.0
3143,,FEMENINO,BRAZIL,TERTIARY,COMMERCIAL,PROGRAMACION,,5270.4,30.5,104.0
3144,35.0,MASCULINO,,UNIVERSITARY,DEVELOPMENT,DATA,2.5,2193.0,17.1,88.0
3145,31.0,MASCULINO,ARGENTINA,TERTIARY,ENGINEERING,,,3528.8,12.4,89.0
3146,32.0,MASCULINO,ARGENTINA,UNIVERSITARY,BUSINESS,,,4805.8,13.3,89.0
3147,36.0,MASCULINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,,3.6,4628.1,20.0,85.0
3148,33.0,FEMENINO,ARGENTINA,UNIVERSITARY,ENGINEERING,,3.1,4101.2,16.2,96.0
3149,26.0,MASCULINO,ARGENTINA,TERTIARY,DEVELOPMENT,PROGRAMACION,3.4,4518.7,4.0,89.0
3150,18.0,FEMENINO,,,COMMERCIAL,DATA,,4586.3,1.0,96.0
3151,34.0,MASCULINO,ARGENTINA,UNIVERSITARY,BUSINESS,EJECUTIVO,3.2,4399.9,17.2,90.0
3152,37.0,FEMENINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,DATA,4.4,5380.0,20.2,95.0
3153,33.0,MASCULINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,DATA,,4544.8,14.0,87.0
3154,38.0,MASCULINO,ARGENTINA,TERTIARY,ENGINEERING,DATA,3.3,,23.5,92.0
3155,35.0,MASCULINO,MEXICO,UNIVERSITARY,COMMERCIAL,,3.3,,18.8,87.0
3156,30.0,MASCULINO,ARGENTINA,,ENGINEERING,DATA,4.2,5001.0,10.2,85.0
3157,30.0,MASCULINO,BRAZIL,UNIVERSITARY,DEVELOPMENT,DATA,3.6,4702.6,10.1,84.0
3158,33.0,MASCULINO,BRAZIL,TERTIARY,DEVELOPMENT,,3.7,,14.4,89.0
3159,38.0,,ARGENTINA,UNIVERSITARY,COMMERCIAL,DATA,4.1,4715.7,22.5,89.0
3160,35.0,FEMENINO,BRAZIL,TERTIARY,,PROGRAMACION,3.8,4576.5,16.3,99.0
3161,33.0,MASCULINO,ARGENTINA,TERTIARY,COMMERCIAL,EJECUTIVO,,4528.6,14.5,90.0
3162,31.0,,ARGENTINA,TERTIARY,COMMERCIAL,PROGRAMACION,3.3,4446.7,11.1,87.0
3163,28.0,FEMENINO,ARGENTINA,POST_GRADUATE,ENGINEERING,PROGRAMACION,3.6,4583.3,,95.0
3164,40.0,,MEXICO,UNIVERSITARY,DEVELOPMENT,PROGRAMACION,3.4,4454.6,25.2,94.0
3165,47.0,FEMENINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,DATA,,,31.0,105.0
3166,36.0,MASCULINO,MEXICO,UNIVERSITARY,COMMERCIAL,DATA,3.4,,19.8,88.0
3167,35.0,MASCULINO,BRAZIL,,,DATA,3.4,,17.6,85.0
3168,32.0,MASCULINO,BRAZIL,TERTIARY,DEVELOPMENT,PROGRAMACION,2.9,3550.3,12.8,91.0
3169,30.0,MASCULINO,MEXICO,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.5,4567.4,9.0,84.0
3170,33.0,MASCULINO,ARGENTINA,,COMMERCIAL,,3.1,4192.1,,89.0
3171,42.0,MASCULINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,,,4481.8,27.9,92.0
3172,33.0,MASCULINO,,,COMMERCIAL,,2.9,3534.4,14.3,89.0
3173,,MASCULINO,,,ENGINEERING,DATA,3.2,,14.7,90.0
3174,32.0,MASCULINO,ARGENTINA,,ENGINEERING,PROGRAMACION,3.3,4454.0,13.8,85.0
3175,37.0,FEMENINO,ARGENTINA,TERTIARY,ENGINEERING,PROGRAMACION,3.6,4718.4,20.9,99.0
3176,26.0,MASCULINO,ARGENTINA,POST_GRADUATE,ENGINEERING,PROGRAMACION,3.2,4345.9,4.8,82.0
3177,31.0,FEMENINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,,,4590.3,13.0,94.0
3178,38.0,MASCULINO,ARGENTINA,UNIVERSITARY,,DATA,,4609.6,22.1,94.0
3179,23.0,MASCULINO,BRAZIL,POST_GRADUATE,BUSINESS,MARKETING,3.3,4465.9,0.6,88.0
3180,41.0,MASCULINO,ARGENTINA,,,PROGRAMACION,3.6,4630.2,26.9,90.0
3181,,MASCULINO,BRAZIL,UNIVERSITARY,DEVELOPMENT,PROGRAMACION,4.2,5018.6,27.6,93.0
3182,40.0,FEMENINO,ARGENTINA,UNIVERSITARY,MARKETING,PROGRAMACION,,4433.5,24.0,103.0
3183,,MASCULINO,ARGENTINA,,ENGINEERING,DATA,4.0,4651.0,19.9,88.0
3184,30.0,MASCULINO,MEXICO,UNIVERSITARY,DEVELOPMENT,EJECUTIVO,,4314.9,,87.0
3185,25.0,,MEXICO,TERTIARY,DEVELOPMENT,,4.3,5035.6,3.8,97.0
3186,35.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.3,,16.5,87.0
3187,,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.5,4611.1,5.6,83.0
3188,36.0,MASCULINO,,UNIVERSITARY,ENGINEERING,PROGRAMACION,4.1,4715.7,20.2,86.0
3189,36.0,FEMENINO,MEXICO,,ENGINEERING,,3.3,4457.4,20.1,96.0
3190,40.0,MASCULINO,,TERTIARY,COMMERCIAL,PROGRAMACION,3.2,4291.1,26.5,93.0
3191,39.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.0,3809.3,24.6,90.0
3192,,FEMENINO,MEXICO,,DEVELOPMENT,DATA,,4845.5,18.4,99.0
3193,,,ARGENTINA,UNIVERSITARY,,,3.8,,,100.0
3194,30.0,MASCULINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,DATA,4.1,4903.2,10.7,84.0
3195,40.0,,ARGENTINA,TERTIARY,ENGINEERING,DATA,4.1,4870.4,,93.0
3196,38.0,FEMENINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,PROGRAMACION,4.4,5429.0,23.8,99.0
3197,34.0,MASCULINO,ARGENTINA,TERTIARY,ENGINEERING,DATA,2.6,2591.7,15.1,93.0
3198,37.0,MASCULINO,MEXICO,,COMMERCIAL,DATA,3.3,4549.6,22.0,86.0
3199,33.0,MASCULINO,ARGENTINA,UNIVERSITARY,,DATA,,4137.9,16.1,86.0
3200,36.0,MASCULINO,ARGENTINA,,DEVELOPMENT,EJECUTIVO,3.6,4655.4,18.5,87.0
3201,33.0,MASCULINO,ARGENTINA,,ENGINEERING,EJECUTIVO,3.4,4584.8,14.6,85.0
3202,32.0,FEMENINO,MEXICO,UNIVERSITARY,ENGINEERING,DATA,,4525.9,13.6,97.0
3203,39.0,MASCULINO,MEXICO,UNIVERSITARY,COMMERCIAL,EJECUTIVO,3.6,4575.1,24.4,92.0
3204,31.0,FEMENINO,ARGENTINA,POST_GRADUATE,ENGINEERING,PROGRAMACION,3.1,4196.3,,93.0
3205,30.0,FEMENINO,,POST_GRADUATE,,PROGRAMACION,3.3,4392.7,9.4,96.0
3206,42.0,FEMENINO,ARGENTINA,TERTIARY,DEVELOPMENT,,3.1,4098.6,27.0,108.0
3207,34.0,MASCULINO,ARGENTINA,,,PROGRAMACION,2.7,2899.8,15.5,91.0
3208,32.0,,ARGENTINA,UNIVERSITARY,COMMERCIAL,PROGRAMACION,3.6,4615.9,,96.0
3209,33.0,FEMENINO,ARGENTINA,TERTIARY,ENGINEERING,PROGRAMACION,3.7,,14.8,99.0
3210,26.0,FEMENINO,BRAZIL,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.0,3860.7,4.3,94.0
3211,40.0,MASCULINO,BRAZIL,UNIVERSITARY,ENGINEERING,DATA,2.7,2874.9,23.9,92.0
3212,33.0,FEMENINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.3,4404.9,15.3,95.0
3213,40.0,,ARGENTINA,UNIVERSITARY,DEVELOPMENT,DATA,3.4,4636.6,24.8,93.0
3214,,MASCULINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,,3.0,3828.8,0.8,88.0
3215,36.0,FEMENINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,,4.1,4712.0,,100.0
3216,46.0,MASCULINO,,POST_GRADUATE,ENGINEERING,PROGRAMACION,,4562.5,30.6,93.0
3217,,MASCULINO,ARGENTINA,,BUSINESS,MARKETING,3.2,4408.3,28.0,97.0
3218,36.0,FEMENINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,PROGRAMACION,3.9,4769.0,18.5,99.0
3219,37.0,MASCULINO,ARGENTINA,,ENGINEERING,PROGRAMACION,3.5,,,89.0
3220,34.0,MASCULINO,BRAZIL,,,PROGRAMACION,3.9,4723.4,17.8,84.0
3221,27.0,FEMENINO,,UNIVERSITARY,COMMERCIAL,,3.6,,5.7,93.0
3222,29.0,,ARGENTINA,UNIVERSITARY,ENGINEERING,,3.5,4652.3,7.3,84.0
3223,25.0,FEMENINO,ARGENTINA,UNIVERSITARY,,,4.3,,3.0,95.0
3224,39.0,FEMENINO,BRAZIL,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.2,4273.2,,101.0
3225,,MASCULINO,MEXICO,POST_GRADUATE,ENGINEERING,,3.6,4686.3,,90.0
3226,36.0,MASCULINO,,TERTIARY,MARKETING,PROGRAMACION,3.0,3918.4,18.6,95.0
3227,42.0,FEMENINO,ARGENTINA,POST_GRADUATE,COMMERCIAL,,,4610.2,26.3,102.0
3228,34.0,FEMENINO,BRAZIL,UNIVERSITARY,ENGINEERING,DATA,3.8,4653.5,16.9,95.0
3229,40.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.7,4602.4,23.9,91.0
3230,,FEMENINO,,UNIVERSITARY,COMMERCIAL,DATA,3.6,,,97.0
3231,40.0,MASCULINO,ARGENTINA,TERTIARY,,DATA,3.5,4514.3,24.8,94.0
3232,39.0,MASCULINO,ARGENTINA,,COMMERCIAL,MARKETING,2.9,3634.4,22.5,91.0
3233,36.0,MASCULINO,ARGENTINA,UNIVERSITARY,,DATA,4.0,4658.8,18.3,85.0
3234,32.0,FEMENINO,MEXICO,POST_GRADUATE,ENGINEERING,EJECUTIVO,3.5,4702.8,12.5,93.0
3235,32.0,MASCULINO,ARGENTINA,TERTIARY,ENGINEERING,PROGRAMACION,3.7,,13.2,86.0
3236,40.0,,ARGENTINA,POST_GRADUATE,,PROGRAMACION,,4560.2,,88.0
3237,40.0,FEMENINO,,UNIVERSITARY,DEVELOPMENT,DATA,4.1,4725.8,24.9,100.0
3238,33.0,FEMENINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,DATA,,4343.6,14.6,96.0
3239,31.0,,,UNIVERSITARY,ENGINEERING,DATA,3.2,4275.3,10.4,96.0
3240,37.0,MASCULINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,DATA,3.2,,21.6,91.0
3241,42.0,MASCULINO,MEXICO,UNIVERSITARY,,DATA,2.7,,28.0,92.0
3242,41.0,MASCULINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,PROGRAMACION,4.5,5688.3,26.5,92.0
3243,39.0,FEMENINO,ARGENTINA,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.7,,,99.0
3244,43.0,MASCULINO,MEXICO,POST_GRADUATE,ENGINEERING,MARKETING,3.7,4701.2,27.3,92.0
3245,41.0,MASCULINO,BRAZIL,UNIVERSITARY,MARKETING,PROGRAMACION,3.5,4639.6,26.3,93.0
3246,32.0,MASCULINO,MEXICO,TERTIARY,ENGINEERING,,4.1,4885.4,,86.0
3247,38.0,MASCULINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,,4.0,4695.8,21.7,92.0
3248,32.0,MASCULINO,ARGENTINA,UNIVERSITARY,,PROGRAMACION,3.1,4010.8,13.2,83.0
3249,39.0,MASCULINO,,TERTIARY,COMMERCIAL,DATA,3.5,4699.6,,93.0
3250,31.0,MASCULINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,,2.6,2598.3,12.3,86.0
3251,36.0,MASCULINO,BRAZIL,UNIVERSITARY,ENGINEERING,DATA,3.6,4684.6,19.1,86.0
3252,,MASCULINO,,UNIVERSITARY,DEVELOPMENT,DATA,3.8,4695.3,8.5,84.0
3253,33.0,FEMENINO,BRAZIL,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.2,4219.3,15.2,95.0
3254,28.0,MASCULINO,,TERTIARY,COMMERCIAL,DATA,,2981.4,6.8,95.0
3255,,MASCULINO,ARGENTINA,UNIVERSITARY,,,4.1,4737.9,11.7,84.0
3256,35.0,FEMENINO,MEXICO,UNIVERSITARY,COMMERCIAL,,3.6,4738.1,,97.0
3257,40.0,FEMENINO,,UNIVERSITARY,,DATA,3.9,4657.9,23.9,104.0
3258,41.0,FEMENINO,ARGENTINA,,ENGINEERING,EJECUTIVO,3.3,,27.0,101.0
3259,29.0,MASCULINO,ARGENTINA,UNIVERSITARY,,,3.3,4414.6,9.5,82.0
3260,34.0,FEMENINO,,UNIVERSITARY,,PROGRAMACION,3.3,4402.8,16.5,100.0
3261,28.0,FEMENINO,ARGENTINA,TERTIARY,,EJECUTIVO,4.1,4855.1,,97.0
3262,25.0,MASCULINO,BRAZIL,UNIVERSITARY,DEVELOPMENT,MARKETING,3.1,4125.8,3.3,84.0
3263,,FEMENINO,BRAZIL,POST_GRADUATE,COMMERCIAL,PROGRAMACION,3.7,4749.9,10.7,94.0
3264,31.0,FEMENINO,,TERTIARY,ENGINEERING,DATA,3.7,4710.1,12.5,98.0
3265,,MASCULINO,,UNIVERSITARY,ENGINEERING,DATA,4.0,4814.9,10.8,82.0
3266,30.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.8,4688.0,10.2,84.0
3267,40.0,FEMENINO,BRAZIL,,ENGINEERING,PROGRAMACION,3.6,4527.4,25.7,98.0
3268,39.0,MASCULINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,,3.8,4628.3,,92.0
3269,32.0,MASCULINO,MEXICO,UNIVERSITARY,ENGINEERING,DATA,3.4,4604.3,13.4,86.0
3270,35.0,MASCULINO,,UNIVERSITARY,COMMERCIAL,,3.2,,,87.0
3271,40.0,MASCULINO,ARGENTINA,POST_GRADUATE,ENGINEERING,DATA,3.1,4171.1,25.8,91.0
3272,32.0,,ARGENTINA,,,DATA,3.3,4435.7,11.8,84.0
3273,32.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.2,,12.0,86.0
3274,34.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,,3.5,4611.9,15.7,88.0
3275,31.0,FEMENINO,BRAZIL,,,PROGRAMACION,3.6,4669.4,11.3,96.0
3276,42.0,MASCULINO,BRAZIL,,,,,4711.6,27.8,91.0
3277,35.0,MASCULINO,ARGENTINA,TERTIARY,COMMERCIAL,MARKETING,3.5,4542.5,17.5,88.0
3278,,MASCULINO,,TERTIARY,ENGINEERING,,3.7,4588.5,22.3,90.0
3279,34.0,,ARGENTINA,TERTIARY,ENGINEERING,EJECUTIVO,,2538.6,16.2,100.0
3280,31.0,,BRAZIL,UNIVERSITARY,DEVELOPMENT,PROGRAMACION,2.9,3499.2,12.2,85.0
3281,43.0,,ARGENTINA,UNIVERSITARY,COMMERCIAL,,3.3,4521.2,28.7,94.0
3282,28.0,MASCULINO,ARGENTINA,,COMMERCIAL,MARKETING,3.7,,7.2,89.0
3283,28.0,FEMENINO,ARGENTINA,POST_GRADUATE,DEVELOPMENT,DATA,3.2,4281.1,7.0,94.0
3284,,,BRAZIL,UNIVERSITARY,COMMERCIAL,PROGRAMACION,3.3,4436.2,27.7,100.0
3285,24.0,,ARGENTINA,,DEVELOPMENT,DATA,,4676.2,,83.0
3286,34.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.6,,16.2,88.0
3287,36.0,FEMENINO,,UNIVERSITARY,,DATA,3.4,4533.7,19.1,100.0
3288,36.0,,ARGENTINA,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.5,4525.4,20.1,86.0
3289,35.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.2,,17.8,87.0
3290,29.0,FEMENINO,ARGENTINA,UNIVERSITARY,,DATA,3.1,4033.5,6.9,93.0
3291,34.0,FEMENINO,,TERTIARY,ENGINEERING,DATA,3.4,4464.2,16.5,100.0
3292,25.0,,ARGENTINA,UNIVERSITARY,DEVELOPMENT,PROGRAMACION,2.7,,3.8,88.0
3293,32.0,FEMENINO,MEXICO,UNIVERSITARY,ENGINEERING,MARKETING,3.3,4505.8,13.1,94.0
3294,,MASCULINO,ARGENTINA,UNIVERSITARY,,PROGRAMACION,4.0,4777.0,20.0,90.0
3295,41.0,MASCULINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,PROGRAMACION,3.3,4501.5,26.3,90.0
3296,32.0,MASCULINO,MEXICO,UNIVERSITARY,ENGINEERING,PROGRAMACION,4.4,5287.1,,85.0
3297,34.0,MASCULINO,ARGENTINA,,,,4.5,5702.3,15.9,87.0
3298,30.0,FEMENINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,DATA,3.5,4651.9,10.0,94.0
3299,44.0,MASCULINO,BRAZIL,TERTIARY,ENGINEERING,DATA,3.4,4459.4,27.1,95.0
3300,31.0,FEMENINO,ARGENTINA,TERTIARY,ENGINEERING,PROGRAMACION,3.4,,11.5,97.0
3301,27.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,,3.8,4565.6,4.8,84.0
3302,,FEMENINO,,UNIVERSITARY,DEVELOPMENT,DATA,3.2,4324.5,,97.0
3303,34.0,MASCULINO,BRAZIL,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.3,4409.9,16.2,87.0
3304,50.0,MASCULINO,ARGENTINA,TERTIARY,DEVELOPMENT,,3.1,4195.2,29.1,97.0
3305,33.0,MASCULINO,MEXICO,UNIVERSITARY,ENGINEERING,DATA,3.1,,13.9,87.0
3306,30.0,MASCULINO,,UNIVERSITARY,,PROGRAMACION,3.4,4640.9,10.2,84.0
3307,32.0,,ARGENTINA,UNIVERSITARY,COMMERCIAL,PROGRAMACION,,4546.2,12.6,88.0
3308,38.0,MASCULINO,ARGENTINA,TERTIARY,DEVELOPMENT,PROGRAMACION,,4155.4,23.2,92.0
3309,35.0,MASCULINO,BRAZIL,,ENGINEERING,DATA,4.3,5023.3,18.5,87.0
3310,30.0,FEMENINO,BRAZIL,,COMMERCIAL,PROGRAMACION,3.7,4594.1,10.9,92.0
3311,35.0,MASCULINO,BRAZIL,,ENGINEERING,DATA,4.0,,18.3,85.0
3312,41.0,,ARGENTINA,POST_GRADUATE,ENGINEERING,,3.0,3958.9,,103.0
3313,37.0,MASCULINO,BRAZIL,TERTIARY,COMMERCIAL,DATA,3.7,4695.3,20.9,90.0
3314,30.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.9,4605.0,9.9,83.0
3315,33.0,MASCULINO,ARGENTINA,,,DATA,3.6,4649.5,15.0,84.0
3316,37.0,MASCULINO,ARGENTINA,TERTIARY,,MARKETING,3.7,,21.5,91.0
3317,35.0,MASCULINO,BRAZIL,TERTIARY,ENGINEERING,PROGRAMACION,3.6,4668.5,17.7,89.0
3318,,MASCULINO,MEXICO,UNIVERSITARY,DEVELOPMENT,PROGRAMACION,3.8,4641.4,16.0,87.0
3319,35.0,MASCULINO,ARGENTINA,,DEVELOPMENT,PROGRAMACION,4.2,4977.7,17.0,87.0
3320,39.0,FEMENINO,MEXICO,POST_GRADUATE,COMMERCIAL,DATA,,4712.7,23.5,100.0
3321,25.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,,3.9,4699.1,3.5,83.0
3322,31.0,MASCULINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,MARKETING,3.3,4352.7,10.6,87.0
3323,41.0,FEMENINO,,UNIVERSITARY,COMMERCIAL,PROGRAMACION,3.0,3827.4,26.0,101.0
3324,32.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.9,4623.6,14.5,82.0
3325,42.0,MASCULINO,ARGENTINA,UNIVERSITARY,BUSINESS,PROGRAMACION,3.9,4745.5,27.8,94.0
3326,32.0,MASCULINO,ARGENTINA,,ENGINEERING,EJECUTIVO,,4580.1,12.3,85.0
3327,25.0,MASCULINO,ARGENTINA,UNIVERSITARY,,,3.8,4629.4,4.2,84.0
3328,38.0,MASCULINO,ARGENTINA,,ENGINEERING,MARKETING,3.5,4607.7,22.3,88.0
3329,,MASCULINO,ARGENTINA,TERTIARY,,MARKETING,3.8,4565.5,1.6,86.0
3330,37.0,,,UNIVERSITARY,COMMERCIAL,DATA,4.1,4743.4,22.6,89.0
3331,32.0,MASCULINO,BRAZIL,UNIVERSITARY,ENGINEERING,DATA,,1441.3,,91.0
3332,43.0,FEMENINO,ARGENTINA,,ENGINEERING,DATA,3.9,4733.6,29.7,101.0
3333,,FEMENINO,BRAZIL,TERTIARY,ENGINEERING,DATA,3.6,4636.2,12.2,96.0
3334,,FEMENINO,BRAZIL,UNIVERSITARY,COMMERCIAL,DATA,3.6,,22.6,100.0
3335,36.0,MASCULINO,ARGENTINA,,,,3.4,4491.7,19.6,86.0
3336,34.0,FEMENINO,,TERTIARY,ENGINEERING,EJECUTIVO,3.8,4654.2,15.8,100.0
3337,32.0,MASCULINO,BRAZIL,POST_GRADUATE,COMMERCIAL,,2.8,3182.9,12.5,86.0
3338,,MASCULINO,ARGENTINA,,ENGINEERING,DATA,3.1,4136.6,,90.0
3339,40.0,MASCULINO,ARGENTINA,TERTIARY,MARKETING,PROGRAMACION,3.4,4575.8,24.5,98.0
3340,31.0,FEMENINO,MEXICO,POST_GRADUATE,ENGINEERING,PROGRAMACION,3.6,4632.0,10.5,95.0
3341,35.0,MASCULINO,MEXICO,UNIVERSITARY,COMMERCIAL,DATA,3.5,4504.2,18.0,90.0
3342,33.0,,ARGENTINA,UNIVERSITARY,DEVELOPMENT,PROGRAMACION,3.8,,14.7,99.0
3343,37.0,FEMENINO,BRAZIL,UNIVERSITARY,ENGINEERING,PROGRAMACION,2.8,3233.0,,100.0
3344,31.0,FEMENINO,ARGENTINA,UNIVERSITARY,,DATA,,4660.5,10.2,94.0
